NAME	delta	alpha	gamma	ductal	acinar	beta	PSC	endothelial	mast
TMEM164	123.660982085853	1	1	44.8206494897175	1	1	1	1	1
TMEM165	1	1	1	1	42.0294051844831	24.8675979694282	121.471923290474	1	1
TMEM167B	1.89392532697337	1	25.0634392489032	1	1	1	1	1	349.224838359345
TMEM175	1	717.576794676315	1	1	12.7080728031323	1	1	1	1
TMEM176A	142.018121951238	81.2020218498555	376.551297119791	1	1	15.0132027107676	1	1	1
TMEM184B	1	1	23.5928939533336	1	1	15.61828356096	6.88942500095832	188.610742582664	1
TMEM189	11.461094137156	1	1	1	37.7163053598067	1	294.143094920361	311.005024280873	1
TMEM192	1	1	14.7434572565493	27.7565024923592	161.68401403491	1	1	1	1
TMEM196	1	1	142.259606249334	1	1	25.6125070052356	1	1	1
TMEM199	47.2352494805324	70.1803832122012	1	1	1	1	1	1	1
TMEM204	1	1	1	1	1	1	27.1649354117453	598.200158579076	1
TMEM214	31.0810053147721	1	1	309.44623210013	1	16.0424282463702	360.392028535947	1	1
TMEM220	1	1	1	1	2.10449169536043	1	1	1	332.816440252932
TMEM222	31.824171082701	1	1	1	1	186.592714766636	356.75375663622	379.972995716254	1
TMEM223	22.9654157332304	1	1	522.166737672825	1	1	1	1	1
TMEM242	36.2925931962503	1	82.7216527704153	1	10.6924027233273	116.268799900911	1	351.982722387843	1
TMEM243	1	1	1	1	22.9654157332304	1	1	236.134661663081	1
TMEM245	37.4518299889154	329.364947354325	1	1	45.323182966287	1	1	1	1
TMEM248	1.82950935132403	1	1	1	15.6594573492292	1	399.507038545576	1	1
TMEM25	37.1862146761693	1	283.119247526842	1	2.05350967128047	1	1	1	1
TMEM259	23.7661056389817	1	1	605.688750665412	1	1	42.6451165526525	1	1
TMEM263	299.88689624072	338.661961595606	1	1	383.024159219184	269.793695214157	1	1	1
TMEM30A	121.783324436376	31.0810053147721	817.246894923458	1	243.671973482578	35.5489849572955	353.896217076374	1	1
TMEM30B	29.916322109834	1	1	1	74.5947444135866	1	1	1	1
TMEM33	202.847148096728	625.885950292259	1	1	687.564618826379	223.373813698425	1	1	1
TMEM37	1	1	1	1	37.9519492655037	204.76435398502	1	1	1
TMEM38B	1	359.100665121021	1	27.7565024923592	1.69671814827155	13.1188390421162	1	1	1
TMEM43	16.3742588306442	1	1	1	67.6233577713485	276.323938093455	38.25469226351	1	1
TMEM47	1.82950935132403	1	62.7290253619473	1	1	1	6.30728942293039	1	1
TMEM50B	7.44705554438836	1	1	1	286.972278261282	1	1	1	1
TMEM51	1	1	1	213.294011653954	374.765166174251	1	1	1	1
TMEM53	1	1	1	1	15.9808288955886	1	1	1	658.332862261297
TMEM59L	217.716714588256	1	22.5966196061289	1	1	1	1	1	1
TMEM63A	1	1	1	734.995113259071	1	1	1	1	471.063814834237
TMEM69	1	1	1	1	1	23.7661056389817	1	334.184967869485	1
TMEM80	16.3742588306442	1	1	1	47.2162884366894	200.851966015332	1	1	1
TMEM87A	1	1	212.103278049274	1	32.0753566219517	23.5606998617196	47.5801641390608	1	1
TMEM87B	1	1	1	200.252134490253	1	318.911596440299	3.0022539234545	1	1
TMEM8A	1	580.662934740111	1	1	1	1	778.06210550248	1	1
TMEM8B	299.88689624072	15.2306879662062	1	1	1	1	1	1	1
TMEM9	1	1181.33673553299	310.388835696267	27.7565024923592	1	212.05151546858	1	1	1
TMEM97	44.2755636804153	1	1	1	657.841221223464	1	1	1	1
TMEM99	24.8675979694282	1	1	1	2.07956092476531	395.174338894383	1	1	1
TMF1	1.98259487912124	1	1	1	1.80894672454495	1	1	1	193.334786708591
TMUB2	265.373279988341	36.5639572714536	1	1	1	362.685995426531	1	1	1
TMX1	11.8079914014723	37.4980973150142	44.6654485495628	27.7565024923592	30.2334060325089	1	1	465.195884790022	1
TMX3	1	31.8437892801335	12.2840867359573	338.323828747335	1	1	1	1	1
TNFAIP1	1	1	168.109779549909	1	117.476602169227	1	1	880.612944962035	1
TNFAIP3	1	1	1	1	5.88214078326974	1	213.622607959923	1	1
TNFRSF11B	63.1416970212685	1	342.298946699618	1	1	1	1	1	1
TNFRSF12A	47.6653620253396	29.7174184135053	42.3800855077632	1	36.0224445533026	1	360.392028535947	1	1
TNFRSF14	441.569103620789	1	32.8193044414522	1	1	1	78.7353593005756	1	1
TNFRSF1A	1	1	45.1369146053964	70.5104354015836	1.6696433958302	548.284341467594	136.509491996496	1	1
TNFRSF21	365.157744170335	269.509305600949	45.5602561312417	1	1	1	7.25728986582262	1	1
TNFSF10	1	1	1	450.805186623613	2.98859548155719	1	1	1	548.284341467594
TNPO1	1	202.017404748052	1	1	2.82073783058041	1	1	1	1
TNS3	72.6489541865783	41.9473216256062	1	1	1	1	1	1	1
TOB1	1.92839501179648	1	28.0077035095025	1	1397.64778969079	1	5.21959094160591	1	1
TOB2	5.94966791227096	1	1	539.047090659558	1	1	1	1	1
TOLLIP	428.694756581117	35.6210900137186	740.362873345615	1	143.052700054428	464.409165588699	1	1	1
TOM1	2.10449169536043	1	1	1	1.93518420721331	1	307.414441156227	1	1
TOMM22	480.679036398131	1	1	1	31.1783750884905	325.421183125467	13.3793061056723	117.476602169227	1
TOMM34	504.259607001576	764.193250897832	244.190490102949	1	32.3786523419705	346.623073397623	1	1	1
TOMM7	16.3742588306442	32.0753566219517	31.2803342477458	1	342.691783259171	22.5966196061289	31.2803342477458	1	1
TOMM70A	5.21959094160591	1	1	1	3.84638052871252	1	1	1	168.003827417029
TOR1A	1	1	65.8752198613896	1	1	255.7179718483	65.8752198613896	481.479712397484	1
TOR3A	1.80894672454495	1	1	1	1	65.8752198613896	1	1	1
TP53	1	1	1	1	1	23.7661056389817	117.261232095392	1	1
TP53I13	1.72228426633574	348.245405983738	1	27.7565024923592	2.14501511403773	1	1	1	1
TP53INP1	1.82950935132403	287.707697516894	236.542913764803	1	307.258419231551	1	1	1	1
TPD52	1423.19060614616	779.217054440293	1541.08911349651	277.684125853807	32.6632530436496	1	1	1	141.698546766794
TPD52L1	1	1	31.2803342477458	1	146.468544807102	1	1	1	1
TPGS1	1	1	6.33131190603896	170.971852939914	1	1	2.93876896010994	1	1
TPGS2	404.583345782876	1	1	1	1	227.64426412275	1	1	1
TPM1	335.830901952488	1	1	338.323828747335	428.479274791964	1	636.807841793959	1	1
TPM3	1	576.472723349764	236.542913764803	1	26.2256098778256	1067.89781100577	31.5878099835789	1	1
TPM4	1	37.4980973150142	15.4667047046232	1	1	1	374.402231200429	1	402.576822388739
TPPP3	23.3559052324408	1	1	1	1	289.192541596025	1	1	1
TPR	6.68521432155558	1	1	27.7565024923592	1	74.2535009949923	451.025976772684	1	339.709126695087
TPRN	1	1	101.623358226436	27.7565024923592	23.7661056389817	1	1	1	1
TPST1	5.40026815236344	213.011080961169	153.877194228069	1	3.93714286986203	1	1	1	1
TRABD	27.1164552992304	44.2033345464001	1	1	2.00595458073476	1	245.027383598912	1	1
TRAF2	9.78485483679192	1	28.8283668097774	255.786232742297	1	1	1	1	1
TRAF3	1	1	1	1	2.02621242813493	1	1	331.916404005014	1
TRAF3IP1	1	32.6302060354439	1	356.27686825849	1	1	1	1	1
TRAF3IP2	1	1	217.716714588256	293.906111960529	1	41.830524388837	1	1	1
TRAK2	1	62.5870920550956	29.6474947644227	767.684411975746	1	1	1	1	1
TRAM1	1	188.610742582664	13.3793061056723	727.652945072991	455.874384871218	62.7890337819973	3.0022539234545	1	1
TRAP1	183.912534398905	1	1	1	45.1369146053964	123.660982085853	1	1	1
TRAPPC1	249.955666664698	13.079658025263	23.5928939533336	1	2.88516334895127	1	25.3928268706827	1	1
TRAPPC2	1	1	1	1	24.8675979694282	24.5659039198256	1	246.068681501128	294.781818846566
TRAPPC2P1	1	1	1	439.09126903563	1	16.0424282463702	1	187.711144103829	1
TRAPPC3	322.610966102794	573.282990222121	1	1	6.0719303069563	26.9411684976944	304.326403303291	1	1
TRAPPC4	256.322945462552	11.8733070288323	32.0753566219517	27.7565024923592	1	1	1	1	1
TRAPPC5	2.1217325972441	6.57389745601257	1	577.28549680836	26.2256098778256	28.4107679928068	36.4925935209242	1	1
TREX1	41.8764750258732	1	1	332.366117470633	425.595075515867	1	1	492.859517729801	1
TRIAP1	1	36.9880027186466	1	1	123.660982085853	1	1	1	1
TRIB3	37.7558055172532	233.75659656628	1	1	1	980.156850924889	1	1	1
TRIM2	32.0753566219517	1	27.2198497816919	1	2.04002551295843	1	1	117.476602169227	1
TRIM56	1	165.289952197072	1	1	1	1	16.2898425187868	1	1
TRIM59	1	383.507478669599	29.1951482334194	1	1	1	1	1	1
TRIM8	1	1	1	44.8206494897175	46.9937981067883	1	475.826166303532	692.579171026851	1
TRIOBP	1	1	1	410.345785937512	11.9334402178544	1	1	1	409.208318022195
TRIP11	1.69671814827155	467.270185685935	1	1	469.994290534659	1	14.8873966220666	1	1567.36152663068
TRIP12	13.8123399406578	65.8752198613896	1	749.199117540695	1.98259487912124	1	1	1	1
TRIQK	41.5627654763966	11.461094137156	86.4479380786063	1	1	311.559847691929	1	1	1
TRMT11	2.82073783058041	425.085989952324	1	1	1.72228426633574	1	1	1	1
TRMT61B	1	1	1	708.54850877578	12.3143920772118	42.6451165526525	1	1	1
TRMU	1	88.6329213142472	1	433.997453789293	1	77.3035726413021	42.3800855077632	1	1
TRNT1	1	1	1	1	2.00595458073476	31.6716036337106	155.283211485338	1	1
TRO	1.30957868145004	1	1	1	1	350.369698143243	1	1	1
TROVE2	80.0972810318957	3.84638052871252	22.5966196061289	1	1	81.2020218498555	38.25469226351	83.6839125465067	533.524043604104
TRUB1	1.92839501179648	1	1	1	38.2993648076339	308.177740218455	1	1	1
TSC1	13.4241547771542	6.0719303069563	1	200.252134490253	1	1	1	1	237.694542114985
TSC22D1	388.829353167345	1	1	1	1	565.510827831922	2.82073783058041	583.053964158891	598.467418442852
TSC22D3	15.4190176133942	1	1	1	15.6594573492292	1	36.2925931962503	296.903415679894	1
TSEN15	35.5489849572955	1	1	1	1	37.1862146761693	325.779637032569	1	1
TSEN54	1	1	1	36.8095495483691	1	1	41.9930424204702	1	377.905288668364
TSFM	1	1	1	1	63.1416970212685	41.5627654763966	1	1	1
TSG101	526.635907944977	165.289952197072	283.119247526842	62.1722431911048	41.7621119869275	1	1	1	1
TSHZ1	62.5266487566175	11.8733070288323	1	1	1	1	1	1	1
TSHZ2	1	1	1	123.660982085853	1	1	383.441647481237	1	1
TSPAN13	28.5536138737438	38.3687610505675	848.708897424246	1	475.994637622371	476.706048386674	15.721987413114	1	1
TSPAN3	42.114050469733	482.733225616978	1	481.079207823901	575.353198282335	44.2755636804153	3.97263006583609	1	1
TSPAN6	37.7558055172532	1	1	27.7565024923592	45.1369146053964	1	1	671.475621501276	1
TSPAN7	1327.06332079111	420.578020863829	783.56773550461	1	1	1	1	1	1
TSPAN8	1	1	47.1973350041364	27.7565024923592	1	1	1	1	128.856609193765
TSPAN9	1	1	1	1	1	1	210.813735372449	192.834832956593	1
TSPO	1.29412880243573	1	1	1	74.5947444135866	1	1	1	988.889082655143
TSPYL1	1290.9936303372	511.737766803367	517.585628919023	1	276.741354358773	776.022234737488	1	1	1
TSPYL4	2.09215931873355	1	82.7216527704153	1	1	1	1	1	1
TSR2	128.491879303173	446.957101316569	174.184800890732	1	1	1	1	1	1
TSTD1	10.035371689736	351.455838550611	236.542913764803	1	128.491879303173	25.2018101086914	1	1	1
TTC13	1	1	1	81.6247355140697	9.78485483679192	1	1	1	1
TTC14	2.00595458073476	393.54886365992	1	401.884064508116	14.1145447017043	227.64426412275	1	885.418420383049	1
TTC17	13.079658025263	31.2803342477458	1	1	240.20759241479	1	1	1	1
TTC19	16.3742588306442	6.57389745601257	1	439.09126903563	1	1	1	1	1
TTC28.AS1	1	1	1	70.5104354015836	1	1	3.0022539234545	1	1
TTC33	1	38.3687610505675	30.1239085702716	1	1	1	1	1	323.697336873136
TTC39A	700.021738873629	1	1	1	1	980.156850924889	1	1	1
TTC7B	1	176.720119752772	1	1	1	1	15.9808288955886	1	1
TTC8	1	280.791888970426	1	1	25.6125070052356	1	1	1	1
TTC9C	32.7905170019453	1	1	1	16.4517082445072	1	1	1	475.462394148739
TTF1	1	1	1	749.199117540695	23.4590177046215	31.6716036337106	1	1	1
TTR	5244.8563959694	16333.4227359945	6255.63578699498	286.972278261282	1	1845.24014514375	10.3319483231059	79.9668532742834	271.747681620511
TUBA1A	796.347655406391	1	1985.47280545201	213.294011653954	1	30.8522636982101	36.0224445533026	1	1
TUBA1B	270.416759146182	3.84638052871252	502.595909523224	27.7565024923592	1.93518420721331	1	12.1900789566587	406.124566563314	952.519802174682
TUBB	41.4089704526443	13.3793061056723	1	1	24.8675979694282	1	291.961303761483	1	1
TUBB4B	45.4383803994749	1	253.204422423312	1	14.1145447017043	1	1	1	1
TUBE1	37.7558055172532	1	29.6474947644227	1	22.9654157332304	1	1	1	604.938865517233
TUBG1	1	12.439529572962	1	1	14.8873966220666	1	1	414.431084193842	1
TUBGCP2	1.25791120468292	213.011080961169	1	1	2.14501511403773	24.4509852952561	11.461094137156	1	1
TUBGCP6	222.702892058575	1	1	1	1	1	169.592872067769	1	1
TUFM	2.88516334895127	1	1	1	36.9880027186466	26.4407367503284	1	179.620623452185	1
TULP4	1	31.6716036337106	7.08342262315415	1	1.97624124011683	710.843335203791	256.322945462552	1	341.511585367444
TUNAR	1	266.263473711611	1	1	1	46.9231782525714	1	1	1
TUSC3	24.5659039198256	115.285008025524	41.5627654763966	41.3626172641749	1	579.689119740151	14.2653590261737	1	1
TUT1	3.0022539234545	1	244.190490102949	1	15.2306879662062	30.6896663125392	1	1	1
TWF2	1	128.491879303173	1	1	1	1	41.1860531244772	1	1
TWISTNB	1	1	1	1	2.13348763788494	1	1	1	292.656399754036
TXLNA	309.178376355172	22.3026090806299	65.8752198613896	1	15.9808288955886	1	1	677.392221818415	1
TXN2	1	429.583677756572	431.512060335074	1	123.660982085853	65.8752198613896	1	602.986116846527	1
TXNDC11	7.26888202505288	652.824165577426	10.6668303017879	27.7565024923592	83.8309337962523	1	1	1	1
TXNDC12	31.3273395271473	22.3026090806299	427.851884887553	1	1	14.1145447017043	1	1	174.184800890732
TXNDC17	7.26888202505288	256.322945462552	1	1	1	26.0405440761907	162.0956244005	1	1
TXNDC9	1	1	1	360.392028535947	11.461094137156	1	1	1	485.680282113868
TXNIP	1	1	1	424.242592122924	1	1	1	1	3278.42487928504
TXNRD1	32.3786523419705	1	1	647.299301616831	2.98859548155719	196.113738716261	625.08489161019	1	1
TYW5	81.4443784449922	1	1	1	1	1	1	1	635.20052452233
U2AF1L4	1	303.877299440307	1	1	1.87579298234742	1	1	1	1
U2SURP	1	1	253.204422423312	1	36.9880027186466	1	1	1	1
UAP1	1.80894672454495	36.2925931962503	1	1	1	1	356.75375663622	1	1
UAP1L1	1.29412880243573	1	9.78485483679192	1	1.89392532697337	1	74.5607826984882	1	1
UBA1	1	1	14.0950267062446	1	186.199731886558	1	41.2939595032306	1	1
UBA5	6.42199946682282	13.079658025263	11.461094137156	1	158.159918530452	1	1	1	1
UBA6	395.674959268116	22.5966196061289	25.5265088014397	1	41.32827412625	72.5823854431759	1	1	1
UBALD2	1	1	1	157.892986832175	1	1	42.6451165526525	1	1
UBAP1	1	44.2033345464001	1	1	1	1	1	1	779.217054440293
UBAP2L	237.299827647335	680.009195777535	44.2033345464001	1	31.5878099835789	31.6716036337106	202.017404748052	1	1
UBE2A	37.4518299889154	1	1	1	6.95052767156611	135.592857385135	555.231401120339	326.042285248761	1
UBE2D1	2.13348763788494	1	1	1	1.95145786500101	1	80.2766317705715	227.64426412275	1
UBE2D2	27.7565024923592	451.633034200019	1	1	2.98859548155719	32.2131505562984	12.439529572962	1	1
UBE2D4	400.584496081652	1	28.3773370424799	1	6.69864306416378	170.246414346537	16.2898425187868	1	1
UBE2E1	1.96075891712899	1	1	1	1	1	254.509042541783	1	1
UBE2H	1.87579298234742	1	1	1	518.18074500097	1	294.143094920361	1	1
UBE2I	28.5536138737438	10.4307312530311	37.8326923366447	688.504796632126	1	1	26.679335192282	1	1
UBE2J1	1.82950935132403	32.3786523419705	1	1	28.25221961992	518.18074500097	318.598208534983	408.867370255175	1
UBE2K	1.89392532697337	1	187.911722775659	1	15.9808288955886	1	1	1	1
UBE2N	2.00595458073476	35.3067077945016	528.208157156651	1	24.497751579898	13.3793061056723	1	1	1
UBE2Q2	1	1	37.8326923366447	1	1	1	353.896217076374	1	1
UBE2R2	15.0325456822097	1	1	1050.52456686594	1	1	62.556863105714	1	1
UBE2W	1	1	24.1456357941498	1	1	161.68401403491	1	1	1
UBE2Z	1	1	37.069290925921	187.782485244992	1	1	140.824733818116	1	1
UBE3C	1	141.492346586633	194.391124241334	41.3626172641749	1	1	3.84638052871252	1	1
UBE4B	1	1	1	1	22.9654157332304	1	6.0719303069563	389.832560302774	1
UBIAD1	1	1	1	1	35.4078428235693	1	140.824733818116	1	1
UBL3	1	398.119286194829	1	1	7.08342262315415	28.4107679928068	2.82073783058041	1	1
UBN1	27.7565024923592	1	1	1	1	1	70.2300730035794	1	1
UBN2	1.77872219599391	1	11.0989420150932	1	1.85699271291315	1	1	1	257.148069471919
UBQLN1	1	122.896825461629	376.551297119791	1	128.491879303173	84.7658633629071	1	1	1
UBQLN2	468.316528334606	168.109779549909	421.695498540328	1	1	1	361.851792597001	1	1
UBR3	176.171002225773	1	45.1369146053964	1	2.06668270487119	1	2.74213766962519	1	463.623776852933
UBR5	1	31.0810053147721	1	1	152.913899082335	1	216.672740683803	1	355.230467458595
UBR7	128.491879303173	1	1	1	26.7728846301167	1	1	1	1
UBTF	1	1	1	1	1	1	23.0184134905427	1	154.849225174533
UBXN1	1	32.3786523419705	1	1	271.747681620511	40.4428904447207	715.326908410661	1	1
UBXN11	13.4241547771542	1	363.522121403535	1	1	22.5966196061289	1	1	1
UCHL1	594.617276967489	1	275.323443310499	1	1	1244.70374086159	318.598208534983	1	1
UCHL3	27.298902911143	1	41.5627654763966	1	308.551652761678	247.079802922031	1	1	1
UCHL5	146.98133851368	40.7611548951674	14.7434572565493	1	28.4998873075657	784.807920890537	1	1	815.963941426763
UCKL1	16.0424282463702	245.027383598912	32.3786523419705	1	1	483.744362234855	1	1	1
UEVLD	1.82950935132403	1	1	293.906111960529	1	1	1	1	1
UFD1L	5.40026815236344	1	363.522121403535	1	7.08342262315415	1	1	196.113738716261	1
UFL1	1	1	47.6653620253396	1	122.741776669483	1	12.1900789566587	519.024686973503	1
UFM1	2.07956092476531	36.5639572714536	1	27.7565024923592	442.696338781632	398.819784897267	196.505296040685	1	1
UGDH	38.0368731873501	1	1	1	1429.47119226986	35.5489849572955	1	209.956735085298	1
UGGT2	1	117.395125402059	1	1	1.80894672454495	1	5.21959094160591	1	1
UGT8	16.0424282463702	1	310.388835696267	1	1	1	1	1	1
UHMK1	25.6125070052356	44.8206494897175	1	1	1	31.1149593230294	1	1	569.188528441071
UNC45A	88.8641893091881	1	1	325.269389758432	4.09386678904913	433.997453789293	44.6491924679706	1	1
UNC5B	1	1	1	1	1	1	2.82073783058041	286.664050083811	1
UNG	1	1	1	1	1	1	35.6796327846774	786.017461314563	1
UNK	7.08342262315415	1	1	1172.36751431862	1	1	1	1	1
UPF2	1	5.21959094160591	12.7080728031323	1	1.74652821587246	1	1	1	184.586894201833
UQCC1	44.936103003562	1	1	1	2.74213766962519	1	1	1	1
UQCC2	6.30728942293039	592.959586600084	22.5966196061289	1	31.1783750884905	381.952889445034	117.261232095392	1	1
UQCRC2	1	122.896825461629	1	1	188.472004082795	70.1259308989372	2.93876896010994	1	1
UROD	36.5331030854105	35.3067077945016	1	1	1	590.493974423122	37.0233358660027	1	1
USO1	31.824171082701	16.0424282463702	1	1	232.615643507709	85.7075097113957	1	1	1
USP10	1	1	35.6210900137186	1	2.14501511403773	149.828011801697	1	1	1
USP15	1.6696433958302	1	1	27.7565024923592	1	161.68401403491	1	1	1
USP2	329.429470276325	36.5639572714536	14.4314533493092	1	15.2306879662062	46.9231782525714	1	1	1
USP21	1.30957868145004	38.3687610505675	217.716714588256	1	1	1	1	1	1
USP22	1	280.791888970426	30.4537143394185	1	1	411.199551057285	254.509042541783	1	1
USP28	237.299827647335	1	1	1	15.9808288955886	1	1	62.6866997335106	1
USP3	1	1	1	401.884064508116	467.381138220798	1	1	1	1
USP32	1.77872219599391	1	12.7080728031323	1	1	1	210.813735372449	1	1
USP33	25.2018101086914	6.87811326886608	182.935155866424	682.120336456513	1.97624124011683	32.2131505562984	3.97263006583609	1	1
USP34	1	303.877299440307	1	1	42.0294051844831	1	454.230660594597	1	1
USP42	1	1	1	70.5104354015836	1	1	12.1900789566587	1	154.849225174533
USP47	1	1	1	1	195.303944107719	31.3784943659735	1	1	1
USP48	1.74652821587246	1	1	1	1	42.6451165526525	1	337.692165943794	1
USP7	29.3551523846005	340.535706767222	1	1	2.00595458073476	1	1	1	1
USP8	2.06668270487119	42.2593635195779	41.9473216256062	1	1.72228426633574	84.7658633629071	26.0405440761907	1	399.507038545576
USP9X	1	1	1	27.7565024923592	293.081196604753	23.1280120171048	11.461094137156	1	1
USP9Y	1	1	1	270.416759146182	67.8368345406018	1	1	1	1
USPL1	1	1	1	1	340.535706767222	13.3793061056723	1	1	1
UTP15	1.85699271291315	1	1	1	1	263.878119707086	1	1	1
UTP18	5.40026815236344	1	1	1	1	255.7179718483	31.0326720716642	1	1
UTP6	37.1862146761693	1	1	277.684125853807	1	1	1	1	1
UTRN	1	1	1	1	35.7510471799463	1	487.447164316713	1	1
VAC14	1	1	1	1	13.1188390421162	1	62.7890337819973	1	1
VAMP2	13.8123399406578	348.245405983738	40.8138899488164	141.492346586633	14.1145447017043	835.772060782776	1	1	1
VAMP5	1	1	29.6474947644227	1	1	1	117.96654838409	1	1
VAMP8	1	321.225386050286	576.302236797457	317.279758436289	722.801037965717	1	1	1	481.079207823901
VASH1	1	1	6.33131190603896	1	1	1	1	326.042285248761	1
VAV2	1	1	1	338.323828747335	1	14.1145447017043	1	1	1
VCL	2.88516334895127	1	1	1	2.88516334895127	1	7.25728986582262	302.074845163161	1
VDAC1	11.0989420150932	256.322945462552	1	1	1.83746258744475	16.3742588306442	1	1	1
VDAC3	431.362058862291	41.5627654763966	571.182211606263	1	2.06668270487119	1	1	1	1
VDR	1	5.40026815236344	1	1	1	1	385.512955293962	1	1
VEGFA	5.69004314536108	573.282990222121	1	424.242592122924	62.2328713686578	120.938083107152	30.4249588100437	1	1
VEGFB	12.439529572962	5.40026815236344	5.28585176096819	1	40.9160323040027	23.5606998617196	291.961303761483	1	1
VEZT	3.90197267825466	1	1	27.7565024923592	1	1	1	598.200158579076	1
VIL1	169.463852026562	1	194.391124241334	1	5.88214078326974	1	1	1	1
VIM	1	1	1	62.1722431911048	1	1	2915.89960020196	168.003827417029	779.217054440293
VMP1	2.10449169536043	1	1	62.1722431911048	115.285008025524	1	1	1169.8579978106	1
VPS11	117.559051294239	370.744043339575	1	461.928540114879	1	1	1	1	1
